CNTY	DIFF	STATUS	HECTARE	TOF	OWNLAND	AGE	HARVEST	R1	R2	R3	R4	R5	R6	R7	R8	R11	R12	R14	R17	R18	R19	R21	R22	R24	R28	R30	R32	R36	R37
61	1	1	85	3	0	45	91	0,404	0,661	0,2431	0,09826	0,306	0,638	0,483	0,1552	0,4984	0,6777	0,2375	0,0758	0,0484	0,15	0,183	0,5656	0,167	0,265	0,1149	0,2161	0,926	0,633
61	1	0	127	3	0	38	91	0,256	0,791	0,2346	0,0601	0,196	0,403	0,309	0,09458	0,5437	0,919	0,1482	0,0482	0,0194	0,0603	0,0476	0,1476	0,26	0,408	0,3481	0,389	0,935	0,635
61	1	1	86	2	0	46	91	0,119	0,94	0,7011	0,04216	0,0567	0,226	0,101	0,08729	0,4726	0,6218	0,1559	0,0307	0,0115	0,0477	0,0264	0,1193	0,116	0,24	0,2179	0,2361	1,511	0,483
61	1	1	65	3	1	63	91	0,214	0,852	0,3615	0,07718	0,136	0,477	0,305	0,1725	0,8772	1,0908	0,1644	0,0424	0,0202	0,0594	0,103	0,3035	0,0876	0,196	0,1364	0,1756	1,186	0,447
61	1	1	52	2	1	45	91	0,573	0,437	0,05799	0,02212	0,55	1,274	1,224	0,0492	0,4359	0,6015	0,1014	0,068	0,0865	0,206	0,314	0,7496	0,124	0,275	0,06894	0,1888	1,739	0,45
61	1	1	80	1	0	59	91	0,119	0,94	0,79	0,08449	0,0567	0,226	0,101	0,09601	0,277	0,3931	0,2574	0,124	0,165	0,262	0,558	0,8885	0,26	0,295	0,03294	0,1305	0,763	0,88
61	1	1	144	3	1	48	91	0,16	0,901	0,4236	0,0677	0,0921	0,304	0,175	0,1287	0,6517	1,233	0,165	0,0601	0,0183	0,0569	0,0387	0,1206	0,248	0,471	0,3836	0,4505	1,121	0,526
61	1	1	87	3	0	40	91	0,356	0,67	0,1083	0,03856	0,318	0,698	0,622	0,07554	0,4171	0,6556	0,1533	0,0639	0,0446	0,148	0,122	0,4071	0,186	0,364	0,2157	0,3192	1,466	0,51
61	1	1	55	5	0	30	91	0,589	0,458	0,1726	0,1016	0,487	1,163	0,962	0,2007	0,3485	0,5498	0,3654	0,03	0,0277	0,14	0,0756	0,3834	0,185	0,366	0,2257	0,3384	1,426	0,506
61	1	0	123	3	0	31	91	0,293	0,77	0,2822	0,08281	0,211	0,598	0,429	0,1688	0,5875	0,8846	0,2231	0,0511	0,0306	0,121	0,091	0,3595	0,165	0,336	0,2151	0,3053	1,282	0,491
61	1	1	93	2	0	30	91	0,478	0,616	0,3203	0,1531	0,325	1,04	0,707	0,333	0,3091	0,5185	0,5186	0,0316	0,0329	0,082	0,0814	0,203	0,186	0,404	0,3218	0,3709	1,533	0,46
61	1	1	106	3	0	44	91	0,711	0,302	0,06109	0,04344	0,668	1,167	1,096	0,07129	0,963	1,4897	0,06893	0,0565	0,066	0,0992	0,187	0,2804	0,215	0,354	0,2544	0,2876	0,607	0,609
61	1	1	65	3	0	31	91	0,609	0,462	0,2511	0,1529	0,456	1,259	0,943	0,316	0,9678	1,4897	0,2461	0,0813	0,102	0,236	0,243	0,5615	0,204	0,421	0,1846	0,3186	0,783	0,484
61	1	1	149	3	0	37	91	0,481	0,589	0,2471	0,1189	0,362	1,175	0,885	0,2904	0,819	1,2224	0,2618	0,0604	0,071	0,156	0,215	0,474	0,135	0,33	0,1736	0,259	1,332	0,41
61	1	1	57	2	0	52	91	0,437	0,586	0,08671	0,03785	0,399	0,875	0,799	0,07589	0,3413	0,5719	0,1819	0,0645	0,0564	0,224	0,14	0,5551	0,201	0,403	0,1794	0,3469	1,588	0,499
61	1	1	103	4	1	40	91	0,555	0,568	0,3888	0,2156	0,339	0,74	0,452	0,2877	0,3509	0,49	0,4505	0,0895	0,0662	0,146	0,233	0,5137	0,213	0,284	0,1381	0,2177	0,696	0,75
61	1	1	91	3	1	53	91	0,382	0,701	0,3098	0,1183	0,264	1,054	0,728	0,3265	0,312	0,457	0,5114	0,0612	0,0645	0,143	0,203	0,451	0,115	0,317	0,1741	0,2527	2,123	0,362
61	1	1	132	1	0	46	91	0,277	0,791	0,3108	0,08616	0,191	0,35	0,241	0,1086	0,7824	1,3114	0,1219	0,0755	0,0264	0,0905	0,0655	0,2244	0,32	0,403	0,3129	0,3769	0,533	0,793
61	1	1	16	6	0	60	91	0,119	0,94	0,79	0,1185	0,0567	0,226	0,101	0,1447	0,7046	1,361	0,1704	0,0834	0,0121	0,146	0,0264	0,3028	0,349	0,482	0,3362	0,4505	0,533	0,819
61	1	1	61	2	0	55	91	0,231	0,86	0,456	0,1052	0,126	0,368	0,2	0,168	0,6106	0,9789	0,2158	0,0725	0,0267	0,0478	0,071	0,127	0,236	0,376	0,3285	0,3496	0,818	0,626
61	1	1	80	3	0	53	91	0,516	0,574	0,305	0,1575	0,359	0,537	0,373	0,1637	0,117	0,1959	0,5831	0,0695	0,0373	0,135	0,0926	0,3365	0,349	0,403	0,2671	0,3653	0,759	0,905
61	1	1	85	3	0	45	91	0,211	0,854	0,3635	0,07673	0,134	0,433	0,276	0,1575	0,3325	0,5487	0,3214	0,0586	0,0254	0,0818	0,0644	0,2076	0,192	0,394	0,3123	0,3688	1,562	0,487
61	1	1	99	1	1	35	91	0,399	0,647	0,177	0,07057	0,328	0,567	0,467	0,1003	0,762	1,1337	0,1163	0,0562	0,0319	0,118	0,0973	0,3601	0,231	0,328	0,2098	0,296	0,559	0,703
61	1	1	86	2	1	37	91	0,472	0,596	0,2416	0,1141	0,358	0,82	0,622	0,198	0,6451	1,0104	0,2349	0,0763	0,0625	0,15	0,173	0,4136	0,208	0,362	0,212	0,299	0,892	0,576
61	1	1	95	1	1	48	91	0,384	0,709	0,3442	0,1323	0,252	0,825	0,541	0,2841	0,56	0,9369	0,3366	0,0763	0,063	0,15	0,156	0,3733	0,187	0,402	0,2521	0,3393	1,303	0,466
61	1	0	111	5	0	28	91	0,265	0,768	0,1599	0,04234	0,222	0,443	0,372	0,07078	0,1986	0,3165	0,2628	0,067	0,0297	0,0957	0,0796	0,2569	0,223	0,373	0,277	0,3431	1,402	0,598
61	1	1	88	3	1	29	91	0,601	0,414	0,05882	0,03533	0,565	1,077	1,014	0,06335	0,4293	0,5464	0,1286	0,0495	0,0533	0,148	0,249	0,6924	0,12	0,214	0,06595	0,1611	1,3	0,558
61	1	0	82	3	0	30	91	0,263	0,804	0,3149	0,08275	0,18	0,568	0,389	0,1789	0,6951	1,0744	0,2047	0,0372	0,0212	0,0734	0,0599	0,2079	0,163	0,353	0,2797	0,3319	1,288	0,463
61	2	1	31	5	0	32	91	1,029	0	0,3374	0,347	0,681	1,394	0,924	0,4704	-0,191	-0,233	1,6861	0,11	0,153	0,626	0,85	3,9397	0,133	0,18	-0,394	0,02701	1,077	0,738
61	2	1	56	6	0	40	91	0,611	0,905	0,79	0,5699	0,0567	1,043	0,101	0,9733	-0,18	-0,244	1,2267	0,124	0,152	0,444	0,578	1,6897	0,154	0,263	-0,181	0,1108	0,915	0,586
61	2	1	43	5	0	35	91	0,854	0,223	0,4025	0,3437	0,51	1,453	0,868	0,5847	-0,449	-0,675	2,9695	0,0625	0,0907	0,246	0,272	0,735	0,196	0,334	0,08856	0,2434	1,566	0,588
61	2	1	63	6	1	45	91	0,84	0,265	0,4696	0,3943	0,445	1,538	0,816	0,7221	-0,324	-0,534	1,8144	0,111	0,17	0,446	0,433	1,1342	0,215	0,393	-0,0527	0,2229	1,433	0,546
61	2	1	70	3	1	42	91	0,865	0,195	0,3547	0,3069	0,558	2,094	1,351	0,7428	0,3604	0,4935	0,6733	0,109	0,229	0,28	0,847	1,0395	0,111	0,27	-0,0107	0,04117	1,317	0,413
61	2	1	55	5	1	49	91	0,864	0,228	0,4683	0,4048	0,46	1,107	0,588	0,5182	-0,299	-0,438	2,3615	0,0825	0,0913	0,23	0,288	0,7253	0,248	0,317	0,08714	0,226	1,061	0,781
61	2	0	59	2	0	29	91	0,74	0,367	0,3949	0,2923	0,448	1,646	0,996	0,6499	0,2802	0,3298	0,6987	0,122	0,2	0,231	1,329	1,5349	0,0677	0,15	-0,0805	-0,0496	1,293	0,45
61	2	1	40	5	0	32	91	0,878	0,182	0,375	0,3293	0,549	2,027	1,267	0,7598	-0,383	-0,423	2,0182	0,0529	0,107	0,278	1,143	2,9706	0,0406	0,0937	-0,185	-0,0134	1,931	0,433
61	2	1	36	5	1	45	91	1,069	0	0,2489	0,2662	0,803	2,114	1,588	0,5261	-0,222	-0,33	1,7287	0,0653	0,138	0,173	0,42	0,5261	0,166	0,329	0,1557	0,1905	1,672	0,506
61	2	1	27	5	0	57	91	0,468	0,547	0,05799	0,02715	0,441	0,938	0,883	0,05437	0,407	0,7358	0,1179	0,0914	0,0857	0,291	0,192	0,6516	0,223	0,447	0,1557	0,3611	1,541	0,499
61	2	1	53	2	0	48	91	0,763	0,267	0,1478	0,1128	0,651	1,999	1,704	0,2954	0,05461	0,1349	0,844	0,0844	0,169	0,352	0,283	0,5912	0,227	0,504	0,2434	0,4266	2,269	0,382
61	2	1	34	3	0	40	91	0,884	0,255	0,617	0,5456	0,339	2,15	0,823	1,3266	-0,247	-0,365	1,2287	0,0581	0,125	0,287	0,387	0,8878	0,133	0,323	0,03625	0,1981	1,352	0,411
61	2	1	64	5	0	41	91	0,652	0,505	0,4764	0,3105	0,341	1,149	0,602	0,5473	-0,0722	-0,0946	1,1519	0,0652	0,0749	0,207	0,316	0,8755	0,134	0,237	0,02949	0,162	1,287	0,567
61	2	1	44	3	0	37	91	0,972	0,0579	0,5313	0,5165	0,456	1,748	0,819	0,9286	-0,125	-0,205	1,1548	0,03	0,0398	0,253	0,102	0,6464	0,218	0,392	0,1385	0,352	0,994	0,556
61	2	1	34	4	0	35	91	0,484	0,621	0,3493	0,1692	0,315	1,629	1,06	0,569	0,9678	1,4897	0,2403	0,088	0,143	0,36	2,177	3,9397	0,0395	0,0937	-0,295	-0,0787	0,996	0,297
61	2	1	50	2	1	49	91	0,907	0,156	0,4473	0,4058	0,502	4,362	2,557	1,8494	-0,207	-0,346	1,1107	0,0915	0,3	0,607	1,063	1,5154	0,0781	0,4	-0,206	-0,0252	3,253	0,211
61	2	1	56	5	0	46	91	0,677	0,417	0,3338	0,226	0,451	1,605	1,069	0,5359	-0,15	-0,219	1,3888	0,0613	0,0984	0,277	0,314	0,8828	0,132	0,314	0,03677	0,2154	1,985	0,422
61	2	1	71	3	0	41	91	0,708	0,349	0,2292	0,1622	0,546	1,619	1,248	0,3709	-0,121	-0,168	1,4846	0,0944	0,153	0,231	0,548	0,8279	0,122	0,279	0,04798	0,126	2,037	0,437
61	2	1	80	3	1	58	91	1,368	0	0,1053	0,1751	0,803	2,715	2,429	0,2858	0,2925	0,8517	0,4942	0,0913	0,248	0,492	0,377	0,7497	0,349	0,504	0,1644	0,4088	1,054	0,613
61	2	1	68	3	0	36	91	1,188	0	0,7301	0,795	0,321	1,655	0,447	1,2081	-0,119	-0,159	1,1088	0,0989	0,164	0,265	0,646	1,0475	0,182	0,253	-0,012	0,08977	0,533	0,718
61	2	1	48	5	0	32	91	0,889	0,156	0,3255	0,2893	0,6	1,228	0,828	0,3995	0,02212	0,02359	0,9475	0,047	0,0577	0,151	0,928	2,4352	0,0451	0,0937	-0,0893	0,0045	0,959	0,724
61	2	1	71	5	0	45	91	0,785	0,302	0,3694	0,2901	0,495	2,122	1,338	0,7836	-0,542	-0,647	2,9695	0,054	0,114	0,315	0,703	1,9328	0,0603	0,163	-0,152	0,04833	2,46	0,37
61	2	1	110	1	0	40	91	0,904	0,101	0,05799	0,05162	0,803	1,616	1,524	0,09227	0,5433	1,0839	0,1452	0,0479	0,0775	0,151	0,155	0,3036	0,279	0,499	0,3473	0,4213	1,152	0,559
61	2	1	93	3	0	47	91	1,054	0	0,4947	0,5215	0,533	2,097	1,06	1,0374	-0,543	-0,782	2,0992	0,0982	0,206	0,457	0,675	1,4953	0,153	0,305	-0,151	0,09929	1,495	0,503
61	2	1	95	1	1	54	91	1,368	0	0,3106	0,7734	0,803	2,44	1,682	0,7577	-0,452	-0,683	2,4815	0,102	0,249	0,498	0,737	1,4747	0,345	0,338	-0,16	0,08865	0,674	0,905
61	2	1	69	2	0	47	91	0,757	0,357	0,4216	0,319	0,438	1,545	0,894	0,6515	-0,421	-0,589	2,8271	0,0799	0,124	0,268	0,433	0,9393	0,14	0,285	0,01729	0,1616	1,812	0,49
61	2	0	111	3	1	38	91	1,315	0	0,6369	0,795	0,477	1,633	0,593	1,0401	-0,488	-0,624	1,8843	0,11	0,18	0,407	0,826	1,8724	0,175	0,217	-0,19	0,03774	0,69	0,805
61	2	1	76	3	0	53	91	0,892	0,271	0,6748	0,602	0,29	1,686	0,548	1,138	0,1525	0,2103	0,8819	0,108	0,182	0,292	0,663	1,0632	0,145	0,275	-0,0174	0,09276	0,6	0,529
61	2	1	50	3	0	43	91	1,006	0	0,79	0,795	0,211	1,151	0,242	0,9091	-0,269	-0,395	1,4197	0,113	0,13	0,626	0,408	2,1411	0,279	0,319	-0,364	0,189	0,533	0,875
61	2	1	80	2	0	55	91	0,861	0,236	0,4771	0,4107	0,45	1,937	1,013	0,9244	-0,139	-0,187	1,1765	0,0948	0,184	0,411	0,706	1,5814	0,116	0,26	-0,151	0,07647	1,465	0,444
61	2	1	142	3	0	49	91	0,955	0,0976	0,5607	0,5353	0,419	1,771	0,778	0,9933	-0,00768	-0,0115	1,0078	0,0932	0,165	0,254	0,498	0,7662	0,179	0,332	0,07754	0,1665	0,87	0,539
61	2	1	37	3	0	43	91	1,368	0	0,7182	0,795	0,49	4,362	2,557	1,8494	-0,906	-1,163	2,9695	0,0553	0,3	0,626	2,177	3,9397	0,0395	0,0937	-0,394	-0,0979	3,223	0,211
61	2	1	83	5	0	42	91	1,124	0	0,4839	0,544	0,58	4,362	2,557	1,8494	-0,906	-1,163	2,7281	0,03	0,11	0,591	1,122	3,9397	0,0395	0,0982	-0,394	-0,012	3,253	0,211
61	2	1	57	3	1	48	91	1,347	0	0,3713	0,5001	0,803	2,857	1,796	1,0608	-0,024	-0,0297	1,0231	0,0913	0,261	0,547	1,363	2,8563	0,0903	0,192	-0,356	-0,0694	1,085	0,471
61	2	1	88	1	1	53	91	1,173	0	0,6719	0,7884	0,385	1,485	0,487	0,998	-0,388	-0,617	1,6359	0,0973	0,145	0,266	0,39	0,7174	0,293	0,371	0,1048	0,2264	0,656	0,79
61	2	0	97	3	0	33	91	0,738	0,5	0,6443	0,4753	0,262	1,503	0,535	0,9684	-0,0372	-0,0545	1,0399	0,092	0,138	0,297	0,435	0,9348	0,156	0,318	0,02072	0,1795	1,106	0,491
61	2	1	102	1	0	44	91	0,642	0,782	0,79	0,5417	0,1	0,744	0,116	0,6278	-0,0287	-0,0409	1,0479	0,076	0,0566	0,147	0,19	0,4922	0,257	0,298	0,1513	0,2413	0,56	0,863
61	2	1	59	6	0	33	91	0,725	0,401	0,4328	0,3136	0,411	2,505	1,421	1,0843	0,1294	0,118	0,8934	0,0677	0,17	0,254	2,177	3,9397	0,0395	0,0937	-0,351	-0,0979	2,244	0,289
61	2	0	166	5	0	30	91	0,852	0,261	0,5075	0,4323	0,42	1,742	0,858	0,8838	-0,348	-0,486	1,6495	0,0427	0,0743	0,138	0,261	0,4842	0,139	0,285	0,1468	0,2103	1,509	0,489
61	2	1	91	3	0	37	91	1,07	0	0,335	0,3586	0,712	1,75	1,163	0,5862	-0,0427	-0,0586	1,0786	0,112	0,196	0,324	0,724	1,199	0,165	0,27	-0,0538	0,07445	1,091	0,612
61	2	1	71	3	1	44	91	1,068	0	0,5485	0,586	0,482	1,178	0,532	0,646	-0,0904	-0,129	1,1628	0,0821	0,0967	0,262	0,322	0,8728	0,273	0,301	0,03826	0,204	0,547	0,905
61	2	1	112	2	0	54	91	0,841	0,383	0,6943	0,5837	0,257	4,362	1,391	1,8494	-0,906	-1,163	1,4685	0,0914	0,3	0,601	0,874	1,2636	0,0879	0,475	-0,125	0,05972	3,253	0,211
61	2	1	61	6	0	32	91	0,512	0,54	0,1882	0,09635	0,416	2,182	1,771	0,4106	0,5122	0,7735	0,445	0,0521	0,114	0,369	0,336	1,0927	0,0793	0,338	-0,0313	0,2242	3,253	0,235
61	2	1	114	3	0	47	91	0,852	0,191	0,2675	0,228	0,624	1,726	1,265	0,4618	-0,164	-0,219	1,5492	0,098	0,169	0,376	0,674	1,4966	0,124	0,251	-0,125	0,08195	1,728	0,494
61	2	1	87	1	0	44	91	0,916	0,146	0,4638	0,4247	0,491	2,399	1,287	1,1127	-0,894	-1,163	2,9695	0,121	0,291	0,626	0,872	2,3547	0,128	0,334	-0,394	0,04289	2,401	0,382
61	2	1	91	3	0	50	91	0,923	0,173	0,5994	0,5532	0,37	0,985	0,395	0,5906	-0,212	-0,285	1,561	0,121	0,119	0,499	0,468	1,9604	0,238	0,254	-0,244	0,1355	0,689	0,905
61	2	1	149	3	0	46	91	0,654	0,479	0,4232	0,2766	0,377	1,721	0,993	0,7285	-0,253	-0,321	1,5313	0,0707	0,122	0,251	0,571	1,1796	0,0809	0,213	-0,0383	0,09128	2,158	0,38
61	2	1	75	1	0	39	91	1,344	0	0,5952	0,795	0,544	4,362	2,557	1,8494	-0,906	-1,163	1,7941	0,106	0,3	0,626	2,177	3,9397	0,0395	0,0937	-0,394	-0,0979	3,253	0,211
61	2	1	44	2	0	32	91	0,877	0,283	0,6464	0,5671	0,31	2,159	0,763	1,3953	-0,883	-1,163	2,7242	0,1	0,216	0,471	0,348	0,7598	0,252	0,504	0,149	0,4039	1,948	0,406
61	2	0	112	3	0	30	91	0,692	0,513	0,578	0,4002	0,292	1,082	0,457	0,6256	-0,212	-0,247	1,5113	0,0613	0,0663	0,147	0,469	1,0368	0,0906	0,142	-0,00522	0,07524	1,149	0,64
61	2	1	88	3	0	29	91	1,368	0	0,4881	0,795	0,803	2,325	1,19	1,1348	-0,906	-1,163	2,9695	0,087	0,202	0,362	0,82	1,467	0,221	0,246	-0,115	0,04425	0,9	0,898
61	2	1	63	1	0	28	91	1,368	0	0,4609	0,6433	0,752	1,445	0,779	0,666	-0,354	-0,476	2,1355	0,0637	0,092	0,189	0,358	0,7351	0,248	0,257	0,06803	0,1648	0,723	0,905
61	2	1	100	2	1	51	91	1,038	0	0,6724	0,6979	0,34	2,19	0,717	1,4723	-0,714	-0,944	1,9415	0,0948	0,208	0,262	0,853	1,077	0,115	0,243	-0,0187	0,03567	1,351	0,474
61	2	0	95	5	0	28	91	0,584	0,545	0,4059	0,2372	0,347	1,124	0,668	0,4563	-0,143	-0,225	1,4576	0,0582	0,0654	0,29	0,18	0,7973	0,189	0,364	0,07382	0,2987	1,611	0,52
61	2	1	84	4	0	39	91	0,829	0,223	0,2819	0,2337	0,595	1,581	1,135	0,4457	0,1938	0,2923	0,6969	0,0478	0,0756	0,133	0,224	0,3945	0,177	0,337	0,204	0,2614	1,267	0,524
61	2	1	62	6	0	50	91	0,353	0,74	0,3583	0,1266	0,227	4,362	2,557	1,8494	-0,906	-1,031	1,4202	0,0316	0,3	0,566	2,177	3,9397	0,0395	0,0937	-0,394	-0,0979	3,253	0,211
61	1	1	63	3	0	38	92	0,605	0,512	0,3766	0,2277	0,377	1,292	0,806	0,4866	-0,00775	-0,0136	1,0162	0,0428	0,0553	0,166	0,129	0,3873	0,2	0,428	0,2621	0,3725	1,659	0,468
61	1	1	31	5	0	53	92	0,156	0,87	0,1861	0,02897	0,127	0,276	0,225	0,05138	0,1977	0,3921	0,2063	0,0643	0,0178	0,062	0,0358	0,1251	0,28	0,496	0,3836	0,4505	1,525	0,564
61	1	1	47	2	0	41	92	0,499	0,531	0,111	0,05534	0,443	0,875	0,778	0,09705	0,2803	0,4402	0,2572	0,045	0,0393	0,114	0,108	0,3148	0,207	0,363	0,249	0,324	1,377	0,57
61	1	1	33	2	0	35	92	0,363	0,649	0,05799	0,02123	0,345	0,604	0,574	0,04217	0,4972	0,839	0,06893	0,0792	0,0479	0,626	0,118	2,2543	0,245	0,407	-0,394	0,3595	1,136	0,601
61	1	1	34	5	0	33	92	0,246	0,782	0,1439	0,03541	0,211	0,736	0,63	0,106	0,9678	1,4897	0,06893	0,035	0,0258	0,0654	0,0494	0,1254	0,174	0,504	0,3836	0,4505	1,185	0,334
61	1	1	37	5	0	32	92	0,294	0,721	0,07208	0,02123	0,273	0,668	0,62	0,04818	0,919	1,4897	0,06893	0,0476	0,0318	0,0777	0,0631	0,1541	0,222	0,504	0,3836	0,4505	1,302	0,441
61	1	1	35	5	0	45	92	0,259	0,75	0,05799	0,02123	0,246	0,524	0,498	0,04217	0,2979	0,601	0,08089	0,0439	0,023	0,0891	0,0457	0,1765	0,249	0,504	0,3836	0,4505	1,699	0,494
61	1	0	60	2	0	28	92	0,291	0,743	0,1559	0,04533	0,245	0,637	0,538	0,09926	0,5588	0,9104	0,1508	0,0572	0,0364	0,0802	0,0944	0,2077	0,176	0,386	0,306	0,3498	1,532	0,457
61	1	1	39	5	0	30	92	0,676	0,342	0,07729	0,05226	0,624	1,432	1,322	0,1107	0,7985	1,1696	0,1218	0,03	0,035	0,113	0,11	0,3547	0,15	0,317	0,2048	0,2823	1,209	0,472
61	1	1	47	5	1	58	92	0,119	0,94	0,6265	0,062	0,0567	0,226	0,101	0,07687	0,2147	0,3585	0,2636	0,0313	0,0115	0,0477	0,0264	0,1193	0,324	0,401	0,3628	0,3973	0,948	0,807
61	1	0	82	3	0	40	92	0,245	0,839	0,4106	0,1006	0,144	0,34	0,2	0,1394	0,1898	0,3088	0,4235	0,069	0,0234	0,0886	0,0608	0,2298	0,278	0,385	0,2968	0,3619	1,057	0,722
61	1	1	37	5	0	41	92	0,181	0,855	0,2356	0,04264	0,138	0,387	0,296	0,09116	0,155	0,2795	0,3703	0,051	0,0197	0,116	0,0443	0,2606	0,208	0,445	0,3293	0,4257	1,891	0,468
61	1	1	123	3	0	37	92	0,701	0,346	0,1948	0,1366	0,565	1,111	0,895	0,2164	0,2459	0,4333	0,4682	0,0601	0,0668	0,245	0,154	0,5653	0,273	0,433	0,1881	0,3658	1,122	0,631
61	1	1	53	2	0	48	92	0,218	0,787	0,05799	0,02123	0,212	0,46	0,446	0,04217	0,3092	0,5314	0,06893	0,0772	0,0355	0,0886	0,0849	0,2119	0,199	0,418	0,3296	0,3827	1,783	0,475
61	1	1	69	5	0	43	92	0,272	0,8	0,33	0,08968	0,182	0,384	0,257	0,1267	0,1326	0,2086	0,4886	0,0765	0,0294	0,0798	0,0806	0,2192	0,258	0,364	0,2844	0,3349	1,153	0,708
61	1	0	80	5	0	56	92	0,496	0,854	0,79	0,4106	0,0859	0,433	0,101	0,3581	-0,0608	-0,0784	1,2046	0,0368	0,0159	0,0477	0,0712	0,1482	0,256	0,224	0,1905	0,2078	0,575	0,905
61	1	1	75	3	0	36	92	0,119	0,94	0,7013	0,07257	0,0567	0,226	0,101	0,1267	0,5176	0,816	0,1966	0,0535	0,0115	0,0531	0,0264	0,1453	0,21	0,366	0,3126	0,356	1,101	0,573
61	1	1	107	3	0	37	92	0,351	0,798	0,5313	0,1864	0,164	0,474	0,222	0,2519	0,311	0,499	0,4475	0,0394	0,0187	0,0792	0,0495	0,2102	0,279	0,377	0,2977	0,3582	0,789	0,74
61	1	1	60	5	0	38	92	0,354	0,669	0,09492	0,03359	0,32	0,929	0,841	0,08817	0,5007	0,7658	0,1497	0,0414	0,0385	0,118	0,111	0,3414	0,132	0,346	0,228	0,3077	2,036	0,381
61	1	1	54	5	0	32	92	0,225	0,783	0,05799	0,02123	0,215	0,475	0,454	0,04217	0,9678	1,4897	0,06893	0,0954	0,0453	0,16	0,087	0,308	0,247	0,504	0,3606	0,4505	0,788	0,473
61	1	1	90	4	0	51	92	0,324	0,877	0,7063	0,2286	0,095	0,42	0,123	0,2968	0,2741	0,3752	0,5199	0,0413	0,0173	0,0702	0,0643	0,2604	0,208	0,27	0,1994	0,2523	0,727	0,77
61	1	1	177	1	1	46	92	0,331	0,687	0,07729	0,02558	0,305	0,497	0,459	0,04217	0,5661	1,0279	0,06893	0,0847	0,0421	0,144	0,0938	0,3195	0,299	0,449	0,3057	0,4071	0,898	0,665
61	1	1	58	2	0	40	92	0,203	0,854	0,3275	0,06654	0,137	0,443	0,298	0,145	0,3117	0,4911	0,3175	0,0884	0,0391	0,154	0,107	0,421	0,168	0,365	0,2115	0,3262	1,722	0,459
61	1	1	121	3	0	40	92	0,594	0,454	0,178	0,1058	0,489	0,861	0,707	0,1532	0,1827	0,2933	0,4561	0,0817	0,0703	0,178	0,186	0,4726	0,26	0,377	0,199	0,3069	1,112	0,691
61	1	1	152	1	0	35	92	0,35	0,693	0,1792	0,06279	0,288	0,525	0,431	0,09413	0,5024	1,1662	0,1578	0,124	0,0669	0,186	0,117	0,3262	0,349	0,504	0,3836	0,4505	0,903	0,667
61	1	1	78	3	1	53	92	0,119	0,937	0,3602	0,034	0,0604	0,271	0,174	0,09772	0,9678	1,4897	0,08289	0,0552	0,015	0,0485	0,0315	0,1193	0,166	0,476	0,3836	0,4505	1,695	0,348
61	1	1	83	2	0	55	92	0,193	0,88	0,4279	0,08242	0,11	0,26	0,149	0,1111	0,2811	0,4873	0,2832	0,0636	0,0165	0,0511	0,039	0,1207	0,314	0,423	0,372	0,4066	0,956	0,742
61	1	1	85	3	0	45	92	0,354	0,701	0,2224	0,07875	0,275	0,568	0,441	0,1262	0,4419	0,7138	0,2221	0,0813	0,0461	0,159	0,121	0,4181	0,238	0,381	0,2216	0,3347	1,035	0,624
61	1	0	127	3	0	38	92	0,238	0,819	0,292	0,06941	0,168	0,372	0,263	0,1086	0,3955	0,6093	0,2154	0,0593	0,0221	0,0915	0,0628	0,2608	0,224	0,351	0,2593	0,3288	1,061	0,639
61	1	1	86	2	0	46	92	0,119	0,94	0,7382	0,03738	0,0567	0,226	0,101	0,07786	0,4222	0,5876	0,1557	0,03	0,0115	0,0477	0,0264	0,1193	0,135	0,281	0,2707	0,2789	1,583	0,48
61	1	1	65	3	1	63	92	0,184	0,878	0,3815	0,07008	0,114	0,365	0,226	0,1393	0,8021	1,0996	0,148	0,077	0,0281	0,0805	0,104	0,2977	0,136	0,271	0,19	0,2424	1,047	0,503
61	1	1	52	2	1	45	92	0,64	0,365	0,05799	0,02123	0,625	1,407	1,374	0,04217	0,3796	0,4915	0,08061	0,0538	0,0757	0,187	0,332	0,8226	0,104	0,228	0,04039	0,152	1,785	0,455
61	1	1	80	1	0	59	92	0,119	0,94	0,79	0,08159	0,0567	0,226	0,101	0,07394	0,3931	0,6701	0,1583	0,124	0,181	0,312	0,437	0,7542	0,349	0,413	0,1016	0,2327	0,533	0,905
61	1	1	144	3	1	48	92	0,137	0,921	0,4566	0,0624	0,0743	0,259	0,141	0,1183	0,6181	0,9939	0,1606	0,0543	0,0141	0,0525	0,0372	0,1388	0,2	0,378	0,3257	0,3641	1,159	0,528
61	1	1	87	3	0	40	92	0,32	0,718	0,1656	0,05304	0,267	0,581	0,485	0,09618	0,4438	0,7605	0,1781	0,0649	0,0377	0,121	0,0906	0,2909	0,23	0,416	0,2953	0,3787	1,273	0,551
61	1	1	55	5	0	30	92	0,548	0,474	0,08543	0,04686	0,502	0,998	0,913	0,08528	0,6129	1,0819	0,1222	0,03	0,0115	0,0882	0,0264	0,2034	0,238	0,434	0,3453	0,4228	1,122	0,549
61	1	0	123	3	0	31	92	0,222	0,809	0,1698	0,03766	0,184	0,414	0,344	0,07034	0,5251	0,87	0,1181	0,0685	0,0284	0,122	0,0716	0,3076	0,212	0,396	0,2745	0,3681	1,272	0,535
